C/A,UNIT,SCP,STATION,LINENAME,DIVISION,DATE,TIME,DESC,ENTRIES,EXITS                                                               
A006,R079,00-03-02,5 AVE-59 ST,NQR,BMT,03/20/2015,06:00:00,REGULAR,0012543473,0013338437                                          
A006,R079,00-03-02,5 AVE-59 ST,NQR,BMT,03/20/2015,10:00:00,REGULAR,0012543615,0013339644                                          
A006,R079,00-03-02,5 AVE-59 ST,NQR,BMT,03/20/2015,14:00:00,REGULAR,0012543986,0013340115                                          
A006,R079,00-03-02,5 AVE-59 ST,NQR,BMT,03/20/2015,18:00:00,REGULAR,0012545282,0013340316                                          
A006,R079,00-03-02,5 AVE-59 ST,NQR,BMT,03/20/2015,22:00:00,REGULAR,0012545919,0013340372                                          
A007,R079,01-05-00,5 AVE-59 ST,NQR,BMT,03/14/2015,02:00:00,REGULAR,0000002513,0000000000                                          
A007,R079,01-05-00,5 AVE-59 ST,NQR,BMT,03/14/2015,06:00:00,REGULAR,0000002513,0000000000                                          
A007,R079,01-05-00,5 AVE-59 ST,NQR,BMT,03/14/2015,10:00:00,REGULAR,0000002513,0000000000                                          
A007,R079,01-05-00,5 AVE-59 ST,NQR,BMT,03/14/2015,14:00:00,REGULAR,0000002513,0000000000                                          
A007,R079,01-05-00,5 AVE-59 ST,NQR,BMT,03/14/2015,18:00:00,REGULAR,0000002514,0000000000                                          
A007,R079,01-05-00,5 AVE-59 ST,NQR,BMT,03/14/2015,22:00:00,REGULAR,0000002514,0000000000                                          
A007,R079,01-05-00,5 AVE-59 ST,NQR,BMT,03/15/2015,02:00:00,REGULAR,0000002514,0000000000                                          
A007,R079,01-05-00,5 AVE-59 ST,NQR,BMT,03/15/2015,06:00:00,REGULAR,0000002514,0000000000                                          
A007,R079,01-05-00,5 AVE-59 ST,NQR,BMT,03/15/2015,10:00:00,REGULAR,0000002517,0000000000                                          
A007,R079,01-05-00,5 AVE-59 ST,NQR,BMT,03/15/2015,14:00:00,REGULAR,0000002517,0000000000                                          
A007,R079,01-05-00,5 AVE-59 ST,NQR,BMT,03/15/2015,18:00:00,REGULAR,0000002517,0000000000                                          
A007,R079,01-05-00,5 AVE-59 ST,NQR,BMT,03/15/2015,22:00:00,REGULAR,0000002517,0000000000                                          
A007,R079,01-05-00,5 AVE-59 ST,NQR,BMT,03/16/2015,02:00:00,REGULAR,0000002517,0000000000                                          
A007,R079,01-05-00,5 AVE-59 ST,NQR,BMT,03/16/2015,06:00:00,REGULAR,0000002517,0000000000                                          
A007,R079,01-05-00,5 AVE-59 ST,NQR,BMT,03/16/2015,10:00:00,REGULAR,0000002517,0000000000                                          
A007,R079,01-05-00,5 AVE-59 ST,NQR,BMT,03/16/2015,14:00:00,REGULAR,0000002517,0000000000                                          
A007,R079,01-05-00,5 AVE-59 ST,NQR,BMT,03/16/2015,18:00:00,REGULAR,0000002517,0000000000                                          
A007,R079,01-05-00,5 AVE-59 ST,NQR,BMT,03/16/2015,22:00:00,REGULAR,0000002517,0000000000                                          
A007,R079,01-05-00,5 AVE-59 ST,NQR,BMT,03/17/2015,02:00:00,REGULAR,0000002517,0000000000                                          
A007,R079,01-05-00,5 AVE-59 ST,NQR,BMT,03/17/2015,06:00:00,REGULAR,0000002517,0000000000                                          
A007,R079,01-05-00,5 AVE-59 ST,NQR,BMT,03/17/2015,10:00:00,REGULAR,0000002517,0000000000                                          
A007,R079,01-05-00,5 AVE-59 ST,NQR,BMT,03/17/2015,14:00:00,REGULAR,0000002517,0000000000                                          
A007,R079,01-05-00,5 AVE-59 ST,NQR,BMT,03/17/2015,18:00:00,REGULAR,0000002517,0000000000                                          
A007,R079,01-05-00,5 AVE-59 ST,NQR,BMT,03/17/2015,22:00:00,REGULAR,0000002517,0000000000                                          
A007,R079,01-05-00,5 AVE-59 ST,NQR,BMT,03/18/2015,02:00:00,REGULAR,0000002517,0000000000                                          
A007,R079,01-05-00,5 AVE-59 ST,NQR,BMT,03/18/2015,06:00:00,REGULAR,0000002517,0000000000                                          
A007,R079,01-05-00,5 AVE-59 ST,NQR,BMT,03/18/2015,10:00:00,REGULAR,0000002517,0000000000                                          
A007,R079,01-05-00,5 AVE-59 ST,NQR,BMT,03/18/2015,14:00:00,REGULAR,0000002517,0000000000                                          
A007,R079,01-05-00,5 AVE-59 ST,NQR,BMT,03/18/2015,18:00:00,REGULAR,0000002517,0000000000                                          
A007,R079,01-05-00,5 AVE-59 ST,NQR,BMT,03/18/2015,22:00:00,REGULAR,0000002517,0000000000                                          
A007,R079,01-05-00,5 AVE-59 ST,NQR,BMT,03/19/2015,02:00:00,REGULAR,0000002517,0000000000                                          
A007,R079,01-05-00,5 AVE-59 ST,NQR,BMT,03/19/2015,06:00:00,REGULAR,0000002517,0000000000                                          
A007,R079,01-05-00,5 AVE-59 ST,NQR,BMT,03/19/2015,10:00:00,REGULAR,0000002517,0000000000                                          
A007,R079,01-05-00,5 AVE-59 ST,NQR,BMT,03/19/2015,14:00:00,REGULAR,0000002517,0000000000                                          
A007,R079,01-05-00,5 AVE-59 ST,NQR,BMT,03/19/2015,18:00:00,REGULAR,0000002517,0000000000                                          
A007,R079,01-05-00,5 AVE-59 ST,NQR,BMT,03/19/2015,22:00:00,REGULAR,0000002518,0000000000                                          
A007,R079,01-05-00,5 AVE-59 ST,NQR,BMT,03/20/2015,02:00:00,REGULAR,0000002518,0000000000                                          
A007,R079,01-05-00,5 AVE-59 ST,NQR,BMT,03/20/2015,06:00:00,REGULAR,0000002518,0000000000                                          
A007,R079,01-05-00,5 AVE-59 ST,NQR,BMT,03/20/2015,10:00:00,REGULAR,0000002518,0000000000                                          
A007,R079,01-05-00,5 AVE-59 ST,NQR,BMT,03/20/2015,14:00:00,REGULAR,0000002518,0000000000                                          
A007,R079,01-05-00,5 AVE-59 ST,NQR,BMT,03/20/2015,18:00:00,REGULAR,0000002518,0000000000                                          
A007,R079,01-05-00,5 AVE-59 ST,NQR,BMT,03/20/2015,22:00:00,REGULAR,0000002518,0000000000                                          
A007,R079,01-05-01,5 AVE-59 ST,NQR,BMT,03/14/2015,02:00:00,REGULAR,0000000001,0000001015                                          
A007,R079,01-05-01,5 AVE-59 ST,NQR,BMT,03/14/2015,06:00:00,REGULAR,0000000001,0000001015                                          
A007,R079,01-05-01,5 AVE-59 ST,NQR,BMT,03/14/2015,10:00:00,REGULAR,0000000001,0000001015                                          
A007,R079,01-05-01,5 AVE-59 ST,NQR,BMT,03/14/2015,14:00:00,REGULAR,0000000001,0000001015                                          
A007,R079,01-05-01,5 AVE-59 ST,NQR,BMT,03/14/2015,18:00:00,REGULAR,0000000001,0000001015                                          
A007,R079,01-05-01,5 AVE-59 ST,NQR,BMT,03/14/2015,22:00:00,REGULAR,0000000001,0000001015                                          
A007,R079,01-05-01,5 AVE-59 ST,NQR,BMT,03/15/2015,02:00:00,REGULAR,0000000001,0000001015                                          
A007,R079,01-05-01,5 AVE-59 ST,NQR,BMT,03/15/2015,06:00:00,REGULAR,0000000001,0000001015                                          
A007,R079,01-05-01,5 AVE-59 ST,NQR,BMT,03/15/2015,10:00:00,REGULAR,0000000001,0000001016                                          
A007,R079,01-05-01,5 AVE-59 ST,NQR,BMT,03/15/2015,14:00:00,REGULAR,0000000001,0000001016                                          
A007,R079,01-05-01,5 AVE-59 ST,NQR,BMT,03/15/2015,18:00:00,REGULAR,0000000001,0000001016                                          
A007,R079,01-05-01,5 AVE-59 ST,NQR,BMT,03/15/2015,22:00:00,REGULAR,0000000001,0000001016                                          
A007,R079,01-05-01,5 AVE-59 ST,NQR,BMT,03/16/2015,02:00:00,REGULAR,0000000001,0000001016                                          
A007,R079,01-05-01,5 AVE-59 ST,NQR,BMT,03/16/2015,06:00:00,REGULAR,0000000001,0000001016                                          
A007,R079,01-05-01,5 AVE-59 ST,NQR,BMT,03/16/2015,10:00:00,REGULAR,0000000001,0000001016                                          
A007,R079,01-05-01,5 AVE-59 ST,NQR,BMT,03/16/2015,14:00:00,REGULAR,0000000001,0000001016                                          
A007,R079,01-05-01,5 AVE-59 ST,NQR,BMT,03/16/2015,18:00:00,REGULAR,0000000001,0000001016                                          
A007,R079,01-05-01,5 AVE-59 ST,NQR,BMT,03/16/2015,22:00:00,REGULAR,0000000001,0000001016                                          
A007,R079,01-05-01,5 AVE-59 ST,NQR,BMT,03/17/2015,02:00:00,REGULAR,0000000001,0000001016                                          
A007,R079,01-05-01,5 AVE-59 ST,NQR,BMT,03/17/2015,06:00:00,REGULAR,0000000001,0000001016                                          
A007,R079,01-05-01,5 AVE-59 ST,NQR,BMT,03/17/2015,10:00:00,REGULAR,0000000001,0000001016                                          
A007,R079,01-05-01,5 AVE-59 ST,NQR,BMT,03/17/2015,14:00:00,REGULAR,0000000001,0000001016                                          
A007,R079,01-05-01,5 AVE-59 ST,NQR,BMT,03/17/2015,18:00:00,REGULAR,0000000001,0000001016                                          
A007,R079,01-05-01,5 AVE-59 ST,NQR,BMT,03/17/2015,22:00:00,REGULAR,0000000001,0000001016                                          
A007,R079,01-05-01,5 AVE-59 ST,NQR,BMT,03/18/2015,02:00:00,REGULAR,0000000001,0000001016                                          
A007,R079,01-05-01,5 AVE-59 ST,NQR,BMT,03/18/2015,06:00:00,REGULAR,0000000001,0000001016                                          
A007,R079,01-05-01,5 AVE-59 ST,NQR,BMT,03/18/2015,10:00:00,REGULAR,0000000001,0000001016                                          
A007,R079,01-05-01,5 AVE-59 ST,NQR,BMT,03/18/2015,14:00:00,REGULAR,0000000001,0000001016                                          
A007,R079,01-05-01,5 AVE-59 ST,NQR,BMT,03/18/2015,18:00:00,REGULAR,0000000001,0000001016                                          
A007,R079,01-05-01,5 AVE-59 ST,NQR,BMT,03/18/2015,22:00:00,REGULAR,0000000001,0000001016                                          
A007,R079,01-05-01,5 AVE-59 ST,NQR,BMT,03/19/2015,02:00:00,REGULAR,0000000001,0000001016                                          
A007,R079,01-05-01,5 AVE-59 ST,NQR,BMT,03/19/2015,06:00:00,REGULAR,0000000001,0000001016                                          
A007,R079,01-05-01,5 AVE-59 ST,NQR,BMT,03/19/2015,10:00:00,REGULAR,0000000001,0000001016                                          
A007,R079,01-05-01,5 AVE-59 ST,NQR,BMT,03/19/2015,14:00:00,REGULAR,0000000001,0000001016                                          
A007,R079,01-05-01,5 AVE-59 ST,NQR,BMT,03/19/2015,18:00:00,REGULAR,0000000001,0000001016                                          
A007,R079,01-05-01,5 AVE-59 ST,NQR,BMT,03/19/2015,22:00:00,REGULAR,0000000001,0000001016                                          
A007,R079,01-05-01,5 AVE-59 ST,NQR,BMT,03/20/2015,02:00:00,REGULAR,0000000001,0000001016                                          
A007,R079,01-05-01,5 AVE-59 ST,NQR,BMT,03/20/2015,06:00:00,REGULAR,0000000001,0000001016                                          
A007,R079,01-05-01,5 AVE-59 ST,NQR,BMT,03/20/2015,10:00:00,REGULAR,0000000001,0000001016                                          
A007,R079,01-05-01,5 AVE-59 ST,NQR,BMT,03/20/2015,14:00:00,REGULAR,0000000001,0000001016                                          
A007,R079,01-05-01,5 AVE-59 ST,NQR,BMT,03/20/2015,18:00:00,REGULAR,0000000001,0000001016                                          
A007,R079,01-05-01,5 AVE-59 ST,NQR,BMT,03/20/2015,22:00:00,REGULAR,0000000001,0000001016                                          
A007,R079,01-06-00,5 AVE-59 ST,NQR,BMT,03/14/2015,02:00:00,REGULAR,0002586463,0005868596                                          
A007,R079,01-06-00,5 AVE-59 ST,NQR,BMT,03/14/2015,06:00:00,REGULAR,0002586465,0005868604                                          
A007,R079,01-06-00,5 AVE-59 ST,NQR,BMT,03/14/2015,10:00:00,REGULAR,0002586472,0005868735                                          
A007,R079,01-06-00,5 AVE-59 ST,NQR,BMT,03/14/2015,14:00:00,REGULAR,0002586517,0005868973                                          
A007,R079,01-06-00,5 AVE-59 ST,NQR,BMT,03/14/2015,18:00:00,REGULAR,0002586675,0005869228                                          
A007,R079,01-06-00,5 AVE-59 ST,NQR,BMT,03/14/2015,22:00:00,REGULAR,0002586786,0005869342                                          
A007,R079,01-06-00,5 AVE-59 ST,NQR,BMT,03/15/2015,02:00:00,REGULAR,0002586812,0005869368                                          
A007,R079,01-06-00,5 AVE-59 ST,NQR,BMT,03/15/2015,06:00:00,REGULAR,0002586815,0005869385                                          
A007,R079,01-06-00,5 AVE-59 ST,NQR,BMT,03/15/2015,10:00:00,REGULAR,0002586832,0005869753                                          
A007,R079,01-06-00,5 AVE-59 ST,NQR,BMT,03/15/2015,14:00:00,REGULAR,0002586904,0005870046                                          
A007,R079,01-06-00,5 AVE-59 ST,NQR,BMT,03/15/2015,18:00:00,REGULAR,0002587103,0005870363                                          
A007,R079,01-06-00,5 AVE-59 ST,NQR,BMT,03/15/2015,22:00:00,REGULAR,0002587191,0005870451                                          
A007,R079,01-06-00,5 AVE-59 ST,NQR,BMT,03/16/2015,02:00:00,REGULAR,0002587205,0005870463                                          
A007,R079,01-06-00,5 AVE-59 ST,NQR,BMT,03/16/2015,06:00:00,REGULAR,0002587207,0005870469                                          
A007,R079,01-06-00,5 AVE-59 ST,NQR,BMT,03/16/2015,10:00:00,REGULAR,0002587226,0005870680                                          
A007,R079,01-06-00,5 AVE-59 ST,NQR,BMT,03/16/2015,14:00:00,REGULAR,0002587313,0005870969                                          
A007,R079,01-06-00,5 AVE-59 ST,NQR,BMT,03/16/2015,18:00:00,REGULAR,0002587558,0005871201                                          
A007,R079,01-06-00,5 AVE-59 ST,NQR,BMT,03/16/2015,22:00:00,REGULAR,0002587773,0005871298                                          
A007,R079,01-06-00,5 AVE-59 ST,NQR,BMT,03/17/2015,02:00:00,REGULAR,0002587797,0005871311                                          
A007,R079,01-06-00,5 AVE-59 ST,NQR,BMT,03/17/2015,06:00:00,REGULAR,0002587797,0005871323                                          
A007,R079,01-06-00,5 AVE-59 ST,NQR,BMT,03/17/2015,10:00:00,REGULAR,0002587819,0005871576                                          
A007,R079,01-06-00,5 AVE-59 ST,NQR,BMT,03/17/2015,14:00:00,REGULAR,0002587934,0005872224                                          
A007,R079,01-06-00,5 AVE-59 ST,NQR,BMT,03/17/2015,18:00:00,REGULAR,0002588272,0005872560                                          
A007,R079,01-06-00,5 AVE-59 ST,NQR,BMT,03/17/2015,22:00:00,REGULAR,0002588457,0005872653                                          
A007,R079,01-06-00,5 AVE-59 ST,NQR,BMT,03/18/2015,02:00:00,REGULAR,0002588482,0005872663                                          
A007,R079,01-06-00,5 AVE-59 ST,NQR,BMT,03/18/2015,06:00:00,REGULAR,0002588484,0005872672                                          
A007,R079,01-06-00,5 AVE-59 ST,NQR,BMT,03/18/2015,10:00:00,REGULAR,0002588504,0005872906                                          
A007,R079,01-06-00,5 AVE-59 ST,NQR,BMT,03/18/2015,14:00:00,REGULAR,0002588556,0005873193                                          
A007,R079,01-06-00,5 AVE-59 ST,NQR,BMT,03/18/2015,18:00:00,REGULAR,0002588786,0005873461                                          
A007,R079,01-06-00,5 AVE-59 ST,NQR,BMT,03/18/2015,22:00:00,REGULAR,0002588970,0005873567                                          
A007,R079,01-06-00,5 AVE-59 ST,NQR,BMT,03/19/2015,02:00:00,REGULAR,0002589003,0005873576                                          
A007,R079,01-06-00,5 AVE-59 ST,NQR,BMT,03/19/2015,06:00:00,REGULAR,0002589004,0005873586                                          
A007,R079,01-06-00,5 AVE-59 ST,NQR,BMT,03/19/2015,10:00:00,REGULAR,0002589022,0005873827                                          
A007,R079,01-06-00,5 AVE-59 ST,NQR,BMT,03/19/2015,14:00:00,REGULAR,0002589115,0005874086                                          
